country,provider,name,gb,days,usd,perGb,source
"china","eSIM.dog","PINK_CN_CD14E26684","30","3","10.49","0.35","https://esim.dog/cn"
"china","Stellar","China 3GB 15Days + Free Stellar VPN","3","15","1.06","0.353","stellar feed"
"china","eSIM.dog","AMBER_CN_40GB_1D_86AF0B3B63","40","1","14.14","0.354","https://esim.dog/cn"
"china","Stellar","China 50GB 180Days + Free Stellar VPN","50","180","17.98","0.36","stellar feed"
"china","eSIM.dog","PINK_1766557879037793_7","20","7","7.21","0.36","https://esim.dog/cn"
"china","eSIM.dog","PINK_CN_9DB8DB8C70","30","5","10.99","0.366","https://esim.dog/cn"
"china","Stellar","China 50GB 30Days (nonhkip) + Free Stellar VPN","50","30","18.38","0.368","stellar feed"
"china","eSIM.dog","AMBER_CN_12GB_1D_F3E02BE621","12","1","4.49","0.374","https://esim.dog/cn"
"china","eSIM.dog","AMBER_CN_40GB_2D_5F154B2E8F","40","2","14.99","0.375","https://esim.dog/cn"
"china","eSIM.dog","PINK_CN_B5029600A4","30","6","11.49","0.383","https://esim.dog/cn"
"china","eSIM.dog","AMBER_CN_40GB_3D_DCCED6640D","40","3","15.49","0.387","https://esim.dog/cn"
"china","eSIM.dog","PINK_CN_F85CFBAA36","20","12","7.75","0.388","https://esim.dog/cn"
"china","eSIM.dog","AMBER_CN_40GB_5D_B035B3860F","40","5","15.99","0.4","https://esim.dog/cn"
"china","eSIM.dog","PINK_CN_0B5A973AA4","20","1","7.99","0.4","https://esim.dog/cn"
"china","eSIM.dog","PINK_1766557878861777_5","10","5","4.03","0.403","https://esim.dog/cn"
"china","eSIM.dog","PINK_CN_E86C15A184","10","1","4.03","0.403","https://esim.dog/cn"
"china","eSIM.dog","PINK_1766557878647773_15","50","15","20.49","0.41","https://esim.dog/cn"
"china","eSIM.dog","AMBER_CN_12GB_3D_C7264DF059","12","3","4.93","0.411","https://esim.dog/cn"
"china","eSIM.dog","AMBER_CN_12GB_5D_F2058CAD92","12","5","4.93","0.411","https://esim.dog/cn"
"china","eSIM.dog","PINK_CN_264C51E047","30","12","12.49","0.416","https://esim.dog/cn"
"china","eSIM.dog","PINK_1766557878647773_20","50","20","20.99","0.42","https://esim.dog/cn"
"china","eSIM.dog","PINK_CN_9AF5F73B37","15","12","6.3","0.42","https://esim.dog/cn"
"china","eSIM.dog","AMBER_CN_40GB_6D_431ADDE20B","40","6","16.99","0.425","https://esim.dog/cn"
"china","eSIM.dog","AMBER_CN_40GB_9D_586BD27D8C","40","9","16.99","0.425","https://esim.dog/cn"
"china","eSIM.dog","AMBER_CN_40GB_10D_BD8270D138","40","10","16.99","0.425","https://esim.dog/cn"
"china","Stellar","China 5GB 30Days (nonhkip) + Free Stellar VPN","5","30","2.15","0.43","stellar feed"
"china","eSIM.dog","PINK_1766557832231507_12","50","12","21.49","0.43","https://esim.dog/cn"
"china","eSIM.dog","PINK_1766557878647773_30","50","30","21.49","0.43","https://esim.dog/cn"
"china","eSIM.dog","PINK_CN_F68BAE2BC8","30","20","12.99","0.433","https://esim.dog/cn"
"china","eSIM.dog","PINK_CN_EA816D1CA7","15","20","6.66","0.444","https://esim.dog/cn"
"china","eSIM.dog","PINK_CN_E2B6D24067","30","30","13.49","0.45","https://esim.dog/cn"
"china","eSIM.dog","AMBER_CN_30GB_60D_E710011D79","30","60","13.74","0.458","https://esim.dog/cn"
"china","eSIM.dog","PINK_1766557832231507_25","50","25","22.99","0.46","https://esim.dog/cn"
"china","eSIM.dog","PINK_CN_BBF87414A2","10","12","4.6","0.46","https://esim.dog/cn"
"china","eSIM.dog","AMBER_CN_40GB_14D_212294AB68","40","14","18.49","0.462","https://esim.dog/cn"
"china","eSIM.dog","AMBER_CN_40GB_15D_A4FACCDA81","40","15","18.49","0.462","https://esim.dog/cn"
"china","Stellar","China 10GB 30Days (nonhkip) + Free Stellar VPN","10","30","4.65","0.465","stellar feed"
"china","eSIM.dog","AMBER_CN_30GB_14D_C656BD1585","30","14","13.99","0.466","https://esim.dog/cn"
"china","Stellar","China 3GB 15Days (nonhkip) + Free Stellar VPN","3","15","1.42","0.473","stellar feed"
"china","eSIM.dog","PINK_CN_6FE46AC8DF","20","20","9.49","0.475","https://esim.dog/cn"
"china","eSIM.dog","PINK_CN_5AC47B4E5F","20","25","9.49","0.475","https://esim.dog/cn"
"china","eSIM.dog","PINK_CN_B77475E327","20","30","9.49","0.475","https://esim.dog/cn"
"china","eSIM.dog","AMBER_CN_30GB_80D_5C539B9338","30","80","14.36","0.479","https://esim.dog/cn"
"china","eSIM.dog","AMBER_CN_30GB_90D_CCD20A7A52","30","90","14.36","0.479","https://esim.dog/cn"
"china","eSIM.dog","PINK_CN_6E3DF713C8","15","30","7.21","0.481","https://esim.dog/cn"
"china","eSIM.dog","AMBER_CN_40GB_21D_980DF446AA","40","21","19.49","0.487","https://esim.dog/cn"
"china","eSIM.dog","AMBER_CN_40GB_25D_1CB8F37DF2","40","25","19.49","0.487","https://esim.dog/cn"
"china","Stellar","China 20GB 30Days (nonhkip) + Free Stellar VPN","20","30","9.84","0.492","stellar feed"
"china","eSIM.dog","PINK_CN_0042C4C2DE","10","20","4.93","0.493","https://esim.dog/cn"
"china","eSIM.dog","PINK_CN_7D6118CBEB","10","25","4.93","0.493","https://esim.dog/cn"
"china","eSIM.dog","AMBER_CN_6GB_1D_D764B6B5E5","6","1","2.99","0.498","https://esim.dog/cn"
"china","eSIM.dog","AMBER_CN_30GB_21D_1BB9070CC5","30","21","14.99","0.5","https://esim.dog/cn"
"china","eSIM.dog","AMBER_CN_9GB_14D_674FFB6EB7","9","14","4.6","0.511","https://esim.dog/cn"
"china","eSIM.dog","AMBER_CN_40GB_30D_EA20016878","40","30","20.49","0.512","https://esim.dog/cn"
"china","Stellar","China 3GB 30Days (nonhkip) + Free Stellar VPN","3","30","1.57","0.523","stellar feed"
"china","eSIM.dog","AMBER_CN_12GB_14D_F9297001F7","12","14","6.3","0.525","https://esim.dog/cn"
"china","eSIM.dog","AMBER_CN_12GB_15D_19428CC829","12","15","6.3","0.525","https://esim.dog/cn"
"china","eSIM.dog","AMBER_CN_12GB_25D_7EF09D8D76","12","25","6.3","0.525","https://esim.dog/cn"
"china","eSIM.dog","AMBER_CN_12GB_30D_5CCA664A24","12","30","6.3","0.525","https://esim.dog/cn"
"china","eSIM.dog","PINK_CN_D1BACCE796","10","30","5.39","0.539","https://esim.dog/cn"
"china","eSIM.dog","AMBER_CN_40GB_70D_9D875D819B","40","70","21.83","0.546","https://esim.dog/cn"
"china","eSIM.dog","AMBER_CN_40GB_80D_827ACD05D4","40","80","21.83","0.546","https://esim.dog/cn"
"china","eSIM.dog","AMBER_CN_40GB_90D_5CD4FAFE80","40","90","21.83","0.546","https://esim.dog/cn"
"china","eSIM.dog","AMBER_CN_50GB_70D_56C49D87A4","50","70","28.34","0.567","https://esim.dog/cn"
"china","eSIM.dog","AMBER_CN_50GB_80D_0BEA65FBD3","50","80","28.34","0.567","https://esim.dog/cn"
"china","eSIM.dog","AMBER_CN_50GB_90D_EE9A0930F6","50","90","28.34","0.567","https://esim.dog/cn"
"china","eSIM.dog","AMBER_CN_7GB_1D_BDE93DF5FC","7","1","3.99","0.57","https://esim.dog/cn"
"china","eSIM.dog","PINK_CN_924D55F24F","5","1","2.99","0.598","https://esim.dog/cn"
"china","eSIM.dog","YELLOW_CN_A55049C355","100","180","63.6","0.636","https://esim.dog/cn"
"china","eSIM.dog","AMBER_CN_20GB_80D_366F159B6A","20","80","13.11","0.655","https://esim.dog/cn"
"china","eSIM.dog","AMBER_CN_20GB_90D_3761FCF18E","20","90","13.11","0.655","https://esim.dog/cn"
"china","eSIM.dog","AMBER_CN_6GB_10D_D6BFBAA03B","6","10","4.03","0.672","https://esim.dog/cn"
"china","eSIM.dog","AMBER_CN_6GB_14D_6155F7C22C","6","14","4.03","0.672","https://esim.dog/cn"
"china","eSIM.dog","AMBER_CN_6GB_25D_FF9F325EE3","6","25","4.03","0.672","https://esim.dog/cn"
"china","eSIM.dog","AMBER_CN_6GB_30D_FF01425CE9","6","30","4.03","0.672","https://esim.dog/cn"
"china","eSIM.dog","PINK_CN_5ABC465F0F","5","5","3.49","0.698","https://esim.dog/cn"
"china","eSIM.dog","AMBER_CN_7GB_14D_43369F62B7","7","14","4.99","0.713","https://esim.dog/cn"
"china","eSIM.dog","PXI7MA5MW","50","180","36.49","0.73","https://esim.dog/cn"
"china","eSIM.dog","AMBER_CN_4GB_1D_2BC2A2149D","4","1","2.99","0.748","https://esim.dog/cn"
"china","eSIM.dog","AMBER_CN_4GB_5D_D698AF9F3D","4","5","2.99","0.748","https://esim.dog/cn"
"china","eSIM.dog","PINK_CN_8F6FB507EE","8","1","5.99","0.749","https://esim.dog/cn"
"china","eSIM.dog","PINK_CN_8D81A85EEE","8","5","5.99","0.749","https://esim.dog/cn"
"china","eSIM.dog","BLACK_CN_9GB_1D","9","1","6.99","0.777","https://esim.dog/cn"
"china","Stellar","China 1GB 7Days + Free Stellar VPN","1","7","0.78","0.78","stellar feed"
"china","eSIM.dog","AMBER_CN_7GB_25D_8D1E4F10A0","7","25","5.49","0.784","https://esim.dog/cn"
"china","eSIM.dog","AMBER_CN_7GB_30D_51316ACFB2","7","30","5.49","0.784","https://esim.dog/cn"
"china","eSIM.dog","AMBER_CN_5GB_14D_1ACD425E4F","5","14","3.99","0.798","https://esim.dog/cn"
"china","eSIM.dog","AMBER_CN_5GB_21D_F794B7157A","5","21","3.99","0.798","https://esim.dog/cn"
"china","eSIM.dog","PINK_CN_831C2ED80B","5","12","3.99","0.798","https://esim.dog/cn"
"china","eSIM.dog","PINK_CN_BD6FDFA161","5","20","3.99","0.798","https://esim.dog/cn"
"china","eSIM.dog","PINK_CN_8CEE7613E3","5","25","3.99","0.798","https://esim.dog/cn"
"china","eSIM.dog","JC054","5","30","3.99","0.798","https://esim.dog/cn"
"china","eSIM.dog","PINK_CN_DCD66CD099","8","12","6.49","0.811","https://esim.dog/cn"
"china","eSIM.dog","PINK_1766557878206767_1","3","1","2.49","0.83","https://esim.dog/cn"
"china","eSIM.dog","PINK_1766557878398769_5","3","5","2.49","0.83","https://esim.dog/cn"
"china","eSIM.dog","AMBER_CN_10GB_90D_74CADDCB9B","10","90","8.71","0.871","https://esim.dog/cn"
"china","eSIM.dog","AMBER_CN_4GB_10D_B5E6B6F2C5","4","10","3.49","0.873","https://esim.dog/cn"
"china","eSIM.dog","AMBER_CN_4GB_14D_7E63E3EC4F","4","14","3.49","0.873","https://esim.dog/cn"
"china","eSIM.dog","AMBER_CN_4GB_30D_4B73E13D23","4","30","3.49","0.873","https://esim.dog/cn"
"china","eSIM.dog","PINK_1766557881758849_180","15","180","13.11","0.874","https://esim.dog/cn"
"china","eSIM.dog","PINK_CN_EFB194E1EB","8","20","6.99","0.874","https://esim.dog/cn"
"china","eSIM.dog","PINK_CN_401DFE0E7D","8","30","6.99","0.874","https://esim.dog/cn"
"china","eSIM.dog","PINK_1766557832424511_180","30","180","26.49","0.883","https://esim.dog/cn"
"china","eSIM.dog","BLACK_CN_6GB_3D","6","3","5.49","0.915","https://esim.dog/cn"
"china","eSIM.dog","BLACK_CN_6GB_5D","6","5","5.49","0.915","https://esim.dog/cn"
"china","Stellar","China 100MB 7Days + Free Stellar VPN","1","7","0.94","0.94","stellar feed"
"china","Stellar","China 500MB 7Days + Free Stellar VPN","1","7","0.94","0.94","stellar feed"
"china","eSIM.dog","BLACK_CN_9GB_5D","9","5","8.49","0.943","https://esim.dog/cn"
"china","eSIM.dog","BLACK_CN_12GB_10D","12","10","11.49","0.958","https://esim.dog/cn"
"china","Airalo","chinacom-30days-50gb","50","30","49","0.98","https://www.airalo.com/china-esim"
"china","eSIM.dog","PINK_1766557813208850_1","2","1","1.99","0.995","https://esim.dog/cn"
"china","eSIM.dog","AMBER_CN_3GB_14D_18B8166594","3","14","2.99","0.997","https://esim.dog/cn"
"china","eSIM.dog","AMBER_CN_3GB_20D_CAC152B23E","3","20","2.99","0.997","https://esim.dog/cn"
"china","eSIM.dog","AMBER_CN_3GB_21D_FBB6A458F1","3","21","2.99","0.997","https://esim.dog/cn"
"china","eSIM.dog","PINK_CN_C94A41FF7B","3","12","2.99","0.997","https://esim.dog/cn"
"china","eSIM.dog","AMBER_CN_3GB_25D_3E3EDA8B26","3","25","2.99","0.997","https://esim.dog/cn"
"china","eSIM.dog","P0R7HML2W","3","30","2.99","0.997","https://esim.dog/cn"
"china","eSIM.dog","PINK_1766557878647773_365","50","365","49.89","0.998","https://esim.dog/cn"
"china","eSIM.dog","BLACK_CN_9GB_10D","9","10","8.99","0.999","https://esim.dog/cn"
"china","eSIM.dog","BLACK_CN_15GB_14D","15","14","14.99","0.999","https://esim.dog/cn"
"china","eSIM.dog","BLACK_CN_50GB_14D","50","14","50.49","1.01","https://esim.dog/cn"
"china","eSIM.dog","BLACK_CN_15GB_21D","15","21","15.49","1.033","https://esim.dog/cn"
"china","eSIM.dog","PINK_1766557813944884_180","20","180","20.99","1.049","https://esim.dog/cn"
"china","Stellar","China 1GB 7Days (nonhkip) + Free Stellar VPN","1","7","1.06","1.06","stellar feed"
"china","eSIM.dog","BLACK_CN_50GB_21D","50","21","53.49","1.07","https://esim.dog/cn"
"china","eSIM.dog","BLACK_CN_20GB_14D","20","14","21.49","1.075","https://esim.dog/cn"
"china","eSIM.dog","BLACK_CN_12GB_90D","12","90","13.11","1.093","https://esim.dog/cn"
"china","eSIM.dog","BLACK_CN_10GB_14D","10","14","10.99","1.099","https://esim.dog/cn"
"china","eSIM.dog","BLACK_CN_7GB_5D","7","5","7.99","1.141","https://esim.dog/cn"
"china","eSIM.dog","BLACK_CN_10GB_21D","10","21","11.49","1.149","https://esim.dog/cn"
"china","eSIM.dog","BLACK_CN_20GB_21D","20","21","22.99","1.149","https://esim.dog/cn"
"china","eSIM.dog","JC053","3","15","3.49","1.163","https://esim.dog/cn"
"china","eSIM.dog","BLACK_CN_9GB_25D","9","25","10.49","1.166","https://esim.dog/cn"
"china","eSIM.dog","BLACK_CN_15GB_80D","15","80","17.49","1.166","https://esim.dog/cn"
"china","eSIM.dog","BLACK_CN_15GB_90D","15","90","17.49","1.166","https://esim.dog/cn"
"china","eSIM.dog","BLACK_CN_7GB_10D","7","10","8.49","1.213","https://esim.dog/cn"
"china","eSIM.dog","BLACK_CN_9GB_30D","9","30","10.99","1.221","https://esim.dog/cn"
"china","eSIM.dog","AMBER_CN_2GB_5D_1D072CD649","2","5","2.49","1.245","https://esim.dog/cn"
"china","eSIM.dog","AMBER_CN_2GB_14D_1A37973507","2","14","2.49","1.245","https://esim.dog/cn"
"china","eSIM.dog","AMBER_CN_2GB_30D_15D4B55E7C","2","30","2.49","1.245","https://esim.dog/cn"
"china","eSIM.dog","BLACK_CN_5GB_45D","5","45","6.38","1.276","https://esim.dog/cn"
"china","eSIM.dog","BLACK_CN_5GB_90D","5","90","6.38","1.276","https://esim.dog/cn"
"china","eSIM.dog","BLACK_CN_5GB_60D","5","60","6.38","1.276","https://esim.dog/cn"
"china","eSIM.dog","BLACK_CN_6GB_90D","6","90","8.71","1.452","https://esim.dog/cn"
"china","eSIM.dog","AMBER_CN_2GB_15D_7A1ADDCBAF","2","15","2.99","1.495","https://esim.dog/cn"
"china","eSIM.dog","GREEN_CN_EF5B85B5E6","80","365","121.49","1.519","https://esim.dog/cn"
"china","eSIM.dog","BLACK_CN_3GB_90D","3","90","4.64","1.547","https://esim.dog/cn"
"china","eSIM.dog","GREEN_CN_B867DC5821","40","180","65.99","1.65","https://esim.dog/cn"
"china","eSIM.dog","AMBER_CN_1GB_25D_3D660BF78A","1","25","1.74","1.74","https://esim.dog/cn"
"china","eSIM.dog","AMBER_CN_1GB_30D_80EE3C4650","1","30","1.74","1.74","https://esim.dog/cn"
"china","Airalo","chinacom-15days-20gb","20","15","39","1.95","https://www.airalo.com/china-esim"
"china","eSIM.dog","AMBER_CN_1GB_14D_A999C7B254","1","14","1.99","1.99","https://esim.dog/cn"
"china","eSIM.dog","AMBER_CN_1GB_4D_9432612A82","1","4","1.99","1.99","https://esim.dog/cn"
"china","eSIM.dog","AMBER_CN_1GB_5D_C5AF45DDC5","1","5","1.99","1.99","https://esim.dog/cn"
"china","eSIM.dog","AMBER_CN_1GB_6D_D5032559EF","1","6","1.99","1.99","https://esim.dog/cn"
"china","eSIM.dog","AMBER_CN_1GB_7D_C646BC12E6","1","7","1.99","1.99","https://esim.dog/cn"
"china","eSIM.dog","AMBER_CN_1GB_12D_B30D02DFFA","1","12","1.99","1.99","https://esim.dog/cn"
"china","Airalo","chinacom-30days-20gb","20","30","40","2","https://www.airalo.com/china-esim"
"china","Saily","20GB / 30d","20","30","39.99","2","https://saily.com/esim-china/"
"china","eSIM.dog","GREEN_CN_669036719A","5","365","11.06","2.212","https://esim.dog/cn"
"china","eSIM.dog","GREEN_CN_461306A149","40","365","90.99","2.275","https://esim.dog/cn"
"china","eSIM.dog","GREEN_CN_683C450708","20","365","45.49","2.275","https://esim.dog/cn"
"china","eSIM.dog","BLACK_CN_1GB_90D","1","90","2.44","2.44","https://esim.dog/cn"
"china","eSIM.dog","GREEN_CN_6C648528A6","10","365","24.49","2.449","https://esim.dog/cn"
"china","Airalo","chinacom-7days-10gb","10","7","24.5","2.45","https://www.airalo.com/china-esim"
"china","eSIM.dog","AMBER_CN_1GB_15D_27722EC38D","1","15","2.49","2.49","https://esim.dog/cn"
"china","Airalo","chinacom-15days-10gb","10","15","25.5","2.55","https://www.airalo.com/china-esim"
"china","Airalo","chinacom-30days-10gb","10","30","26.5","2.65","https://www.airalo.com/china-esim"
"china","Saily","10GB / 30d","10","30","26.99","2.699","https://saily.com/esim-china/"
"china","eSIM.dog","AMBER_CN_512MB_30D_11C5D5BE94","0.5","30","1.39","2.78","https://esim.dog/cn"
"china","Airalo","chinacom-7days-5gb","5","7","14.5","2.9","https://www.airalo.com/china-esim"
"china","eSIM.dog","AMBER_CN_512MB_5D_5B162B3943","0.5","5","1.49","2.98","https://esim.dog/cn"
"china","Airalo","chinacom-15days-5gb","5","15","15","3","https://www.airalo.com/china-esim"
"china","Airalo","chinacom-30days-5gb","5","30","15.5","3.1","https://www.airalo.com/china-esim"
"china","Airalo","chinacom-3days-3gb","3","3","9.5","3.167","https://www.airalo.com/china-esim"
"china","Saily","5GB / 30d","5","30","15.99","3.198","https://saily.com/esim-china/"
"china","eSIM.dog","YELLOW_CN_B2FB478517","60","125","197.49","3.292","https://esim.dog/cn"
"china","Airalo","chinacom-7days-3gb","3","7","10.5","3.5","https://www.airalo.com/china-esim"
"china","Saily","3GB / 30d","3","30","10.99","3.663","https://saily.com/esim-china/"
"china","eSIM.dog","BLACK_CN_500MB_1D","0.5","1","1.99","3.98","https://esim.dog/cn"
"china","eSIM.dog","BLACK_CN_500MB_14D","0.5","14","1.99","3.98","https://esim.dog/cn"
"china","Airalo","chinacom-3days-1gb","1","3","4","4","https://www.airalo.com/china-esim"
"china","eSIM.dog","PW9DB7WEK","0.49","7","1.98","4.041","https://esim.dog/cn"
"china","eSIM.dog","PINK_1766557813365852_1","0.49","1","1.99","4.061","https://esim.dog/cn"
"china","Saily","1GB / 7d","1","7","4.49","4.49","https://saily.com/esim-china/"
"china","eSIM.dog","YELLOW_CN_732DCF6472","0.49","3","2.99","6.102","https://esim.dog/cn"
"china","eSIM.dog","YELLOW_CN_1C9A956306","10","180","66.49","6.649","https://esim.dog/cn"
"china","eSIM.dog","BLUE_CN_1E43C87340","1","365","7.99","7.99","https://esim.dog/cn"
"china","eSIM.dog","YELLOW_CN_078B2031C0","0.29","3","2.49","8.586","https://esim.dog/cn"
"china","eSIM.dog","AMBER_CN_102MB_30D_B4D06BAEA4","0.1","30","1.23","12.3","https://esim.dog/cn"
"china","eSIM.dog","BLACK_CN_100MB_1D","0.1","1","1.49","14.9","https://esim.dog/cn"
"china","eSIM.dog","BLACK_CN_100MB_5D","0.1","5","1.49","14.9","https://esim.dog/cn"
"china","eSIM.dog","BLACK_CN_100MB_10D","0.1","10","1.49","14.9","https://esim.dog/cn"
"china","eSIM.dog","BLACK_CN_100MB_14D","0.1","14","1.49","14.9","https://esim.dog/cn"
"china","eSIM.dog","YELLOW_CN_7D1B6053FB","0.2","30","2.99","14.95","https://esim.dog/cn"
"china","eSIM.dog","BLACK_CN_100MB_90D","0.1","90","1.99","19.9","https://esim.dog/cn"
"egypt","eSIM.dog","AMBER_EG_50GB_1D_1FCECA5D23","50","1","8.99","0.18","https://esim.dog/eg"
"egypt","eSIM.dog","AMBER_EG_30GB_1D_9189252572","30","1","5.49","0.183","https://esim.dog/eg"
"egypt","eSIM.dog","AMBER_EG_40GB_1D_13F1C2E6AA","40","1","8.99","0.225","https://esim.dog/eg"
"egypt","eSIM.dog","AMBER_EG_20GB_1D_F40C34EE4A","20","1","5.49","0.275","https://esim.dog/eg"
"egypt","eSIM.dog","AMBER_EG_50GB_3D_C17D7A357B","50","3","16.49","0.33","https://esim.dog/eg"
"egypt","eSIM.dog","BLACK_EG_15GB_1D","15","1","5.49","0.366","https://esim.dog/eg"
"egypt","eSIM.dog","BLACK_EG_40GB_3D","40","3","16.49","0.412","https://esim.dog/eg"
"egypt","eSIM.dog","BLACK_EG_50GB_5D","50","5","26.73","0.535","https://esim.dog/eg"
"egypt","eSIM.dog","BLACK_EG_10GB_1D","10","1","5.49","0.549","https://esim.dog/eg"
"egypt","eSIM.dog","BLACK_EG_30GB_3D","30","3","16.49","0.55","https://esim.dog/eg"
"egypt","eSIM.dog","BLACK_EG_20GB_3D","20","3","11.55","0.578","https://esim.dog/eg"
"egypt","eSIM.dog","BLACK_EG_50GB_7D","50","7","28.93","0.579","https://esim.dog/eg"
"egypt","eSIM.dog","BLACK_EG_50GB_9D","50","9","28.93","0.579","https://esim.dog/eg"
"egypt","eSIM.dog","BLACK_EG_50GB_12D","50","12","28.93","0.579","https://esim.dog/eg"
"egypt","eSIM.dog","BLACK_EG_50GB_14D","50","14","28.93","0.579","https://esim.dog/eg"
"egypt","eSIM.dog","BLACK_EG_50GB_15D","50","15","28.93","0.579","https://esim.dog/eg"
"egypt","eSIM.dog","BLACK_EG_50GB_20D","50","20","28.93","0.579","https://esim.dog/eg"
"egypt","eSIM.dog","BLACK_EG_50GB_21D","50","21","28.93","0.579","https://esim.dog/eg"
"egypt","eSIM.dog","BLACK_EG_50GB_30D","50","30","28.93","0.579","https://esim.dog/eg"
"egypt","eSIM.dog","BLACK_EG_10GB_3D","10","3","6.01","0.601","https://esim.dog/eg"
"egypt","eSIM.dog","BLACK_EG_9GB_1D","9","1","5.49","0.61","https://esim.dog/eg"
"egypt","eSIM.dog","BLACK_EG_20GB_5D","20","5","12.59","0.629","https://esim.dog/eg"
"egypt","eSIM.dog","BLACK_EG_30GB_5D","30","5","18.9","0.63","https://esim.dog/eg"
"egypt","eSIM.dog","BLACK_EG_20GB_7D","20","7","12.71","0.636","https://esim.dog/eg"
"egypt","eSIM.dog","BLACK_EG_20GB_10D","20","10","12.71","0.636","https://esim.dog/eg"
"egypt","eSIM.dog","BLACK_EG_20GB_12D","20","12","12.71","0.636","https://esim.dog/eg"
"egypt","eSIM.dog","BLACK_EG_20GB_14D","20","14","12.71","0.636","https://esim.dog/eg"
"egypt","eSIM.dog","BLACK_EG_20GB_15D","20","15","12.71","0.636","https://esim.dog/eg"
"egypt","eSIM.dog","BLACK_EG_20GB_20D","20","20","12.71","0.636","https://esim.dog/eg"
"egypt","eSIM.dog","BLACK_EG_20GB_21D","20","21","12.71","0.636","https://esim.dog/eg"
"egypt","eSIM.dog","BLACK_EG_20GB_25D","20","25","12.71","0.636","https://esim.dog/eg"
"egypt","eSIM.dog","BLACK_EG_20GB_30D","20","30","12.71","0.636","https://esim.dog/eg"
"egypt","eSIM.dog","BLACK_EG_10GB_5D","10","5","6.47","0.647","https://esim.dog/eg"
